0.000511	0
0.00053083738	0.027432783
0.00055144487	0.040916634
0.00057285235	0.052857966
0.00059509088	0.064385932
0.00061819273	0.075945069
0.00064219141	0.087777283
0.00066712173	0.1000418
0.00069301987	0.11285815
0.00071992339	0.12632501
0.00074787133	0.14052961
0.00077690423	0.1555529
0.0008070642	0.17147266
0.000838395	0.1883653
0.00087094209	0.20630719
0.00090475268	0.2253754
0.00093987582	0.24564824
0.00097636246	0.26720566
0.0010142655	0.29012936
0.0010536401	0.31450293
0.0010945431	0.34041176
0.001137034	0.36794296
0.0011811745	0.39718506
0.0012270285	0.42822772
0.0012746627	0.46116122
0.001324146	0.49607586
0.0013755503	0.53306124
0.0014289501	0.57220533
0.0014844229	0.61359337
0.0015420493	0.65730656
0.0016019127	0.70342047
0.0016641001	0.75200321
0.0017287017	0.80311325
0.0017958111	0.85679688
0.0018655258	0.91308525
0.0019379468	0.97199093
0.0020131793	1.0335039
0.0020913323	1.097587
0.0021725193	1.1641705
0.002256858	1.233146
0.0023444709	1.3043596
0.0024354849	1.3776034
0.0025300321	1.4526065
0.0026282498	1.5290246
0.0027302803	1.6064273
0.0028362717	1.6756171
0.0029463778	1.6756305
0.0030607583	1.6756425
0.0031795791	1.6756533
0.0033030126	1.675663
0.0034312379	1.6756716
0.0035644409	1.6756791
0.0037028151	1.6756856
0.003846561	1.6756912
0.0039958872	1.6756959
0.0041510104	1.6756997
0.0043121555	1.6757026
0.0044795565	1.6757046
0.004653456	1.6757059
0.0048341065	1.6757063
0.0050217699	1.6757059
0.0052167186	1.6757047
0.0054192353	1.6757026
0.0056296138	1.6756997
0.0058481594	1.675696
0.0060751891	1.6756913
0.0063110323	1.6756858
0.006556031	1.6756793
0.0068105408	1.6756719
0.0070749308	1.6756634
0.0073495846	1.6756539
0.0076349007	1.6756433
0.007931293	1.6756315
0.0082391914	1.6756185
0.0085590426	1.6756041
0.0088913107	1.6755883
0.0092364777	1.675571
0.0095950443	1.6755521
0.0099675307	1.6755316
0.010354477	1.6755092
0.010756445	1.6754848
0.011174018	1.6754584
0.011607802	1.6754297
0.012058425	1.6753986
0.012526541	1.6753649
0.01301283	1.6753284
0.013517998	1.675289
0.014042776	1.6752463
0.014587927	1.6752001
0.01515424	1.6751502
0.015742539	1.6750963
0.016353675	1.6750381
0.016988536	1.6749752
0.017648043	1.6749073
0.018333153	1.674834
0.019044859	1.6747548
0.019784194	1.6746694
0.02055223	1.6745772
0.021350082	1.6744776
0.022178908	1.6743703
0.023039908	1.6742544
0.023934334	1.6741294
0.024863482	1.6739945
0.0258287	1.6738491
0.026831388	1.6736921
0.027873002	1.6735229
0.028955051	1.6733403
0.030079107	1.6731434
0.031246799	1.6729311
0.032459822	1.6727021
0.033719935	1.6724551
0.035028967	1.6721888
0.036388817	1.6719017
0.037801456	1.6715921
0.039268935	1.6712583
0.040793383	1.6708984
0.042377011	1.6705104
0.044022117	1.6700922
0.045731087	1.6696413
0.0475064	1.6691553
0.049350632	1.6686315
0.051266459	1.6680669
0.053256659	1.6674584
0.05532412	1.6668027
0.057471842	1.6660961
0.059702939	1.6653346
0.06202065	1.6645142
0.064428335	1.6636303
0.066929489	1.662678
0.069527739	1.6616522
0.072226855	1.6605471
0.075030753	1.6593569
0.0779435	1.658075
0.080969321	1.6566946
0.084112608	1.655208
0.087377919	1.6536074
0.090769992	1.6518842
0.094293747	1.6500291
0.097954297	1.6480323
0.10175695	1.6458832
0.10570723	1.6435703
0.10981086	1.6410815
0.11407379	1.6384039
0.11850222	1.6355233
0.12310256	1.6324248
0.12788149	1.6290925
0.13284594	1.6255092
0.13800311	1.6216565
0.14336049	1.6175149
0.14892585	1.6130634
0.15470725	1.6082798
0.1607131	1.6031402
0.16695209	1.597619
0.17343329	1.5916893
0.1801661	1.5853221
0.18716027	1.5784866
0.19442597	1.5711501
0.20197372	1.5632778
0.20981448	1.5548327
0.21795963	1.5457756
0.22642098	1.5360649
0.2352108	1.5256565
0.24434185	1.5145038
0.25382737	1.5025575
0.26368113	1.4897656
0.27391742	1.4760733
0.28455109	1.4614228
0.29559756	1.4457535
0.30707287	1.4290019
0.31899366	1.4111014
0.33137722	1.3919825
0.34424151	1.3715728
0.35760521	1.349797
0.3714877	1.3265773
0.38590912	1.3018332
0.40089038	1.275482
0.41645323	1.247439
0.43262024	1.217618
0.44941486	1.1859318
0.46686147	1.1522927
0.48498536	1.1166133
0.50381283	1.0788074
0.52337121	1.0387912
0.54368885	0.99648436
0.56479523	0.95181177
0.58672098	0.90470513
0.60949791	0.85510515
0.63315905	0.80296402
0.65773873	0.74824822
0.68327262	0.69094188
0.70979774	0.63105061
0.73735259	0.56860597
0.76597714	0.50367059
0.79571292	0.43634413
0.82660306	0.36677002
0.85869237	0.29514336
0.89202742	0.2217198
0.92665656	0.14682585
0.96263002	0.070870621
1.	0
