0.000511	0
0.00052487677	0.0025329299
0.00053913038	0.0037293084
0.00055377106	0.004755683
0.00056880933	0.0057183402
0.00058425598	0.0066582697
0.00060012209	0.0075969096
0.00061641907	0.0085475911
0.00063315862	0.0095196592
0.00065035274	0.010520285
0.00066801379	0.011555375
0.00068615444	0.012630076
0.00070478773	0.013749072
0.00072392702	0.014916776
0.00074358606	0.016137451
0.00076377896	0.017415302
0.00078452022	0.018754541
0.00080582474	0.020159432
0.0008277078	0.02163433
0.00085018512	0.023183717
0.00087327284	0.024812223
0.00089698753	0.026524655
0.00092134622	0.028326016
0.0009463664	0.030221528
0.00097206603	0.032216647
0.00099846356	0.034317088
0.0010255779	0.03652884
0.0010534286	0.038858185
0.0010820357	0.041311718
0.0011114195	0.04389637
0.0011416014	0.046619422
0.0011726028	0.049488531
0.0012044461	0.052511749
0.0012371542	0.055697545
0.0012707505	0.059054833
0.0013052591	0.062592991
0.0013407049	0.066321888
0.0013771132	0.070251913
0.0014145103	0.074394002
0.0014529229	0.078759666
0.0014923786	0.083361021
0.0015329058	0.088210825
0.0015745335	0.093322507
0.0016172917	0.098710203
0.0016612111	0.1043888
0.0017063231	0.11037395
0.0017526602	0.11668217
0.0018002556	0.12333079
0.0018491436	0.13033811
0.0018993591	0.13772335
0.0019509383	0.14550674
0.0020039182	0.15370961
0.0020583368	0.16235437
0.0021142332	0.1714646
0.0021716476	0.18106514
0.0022306211	0.19118212
0.002291196	0.201843
0.002353416	0.21307671
0.0024173256	0.22491366
0.0024829708	0.23738584
0.0025503986	0.25052689
0.0026196575	0.26437222
0.0026907972	0.27895902
0.0027638688	0.29432644
0.0028389247	0.31051559
0.0029160188	0.32756974
0.0029952066	0.34553434
0.0030765447	0.36445717
0.0031600917	0.38438845
0.0032459075	0.40538092
0.0033340537	0.42749003
0.0034245936	0.450774
0.0035175922	0.47529401
0.0036131164	0.5011143
0.0037112345	0.52830231
0.0038120172	0.55692887
0.0039155368	0.58706833
0.0040218675	0.61879872
0.0041310858	0.65220192
0.00424327	0.68736385
0.0043585007	0.72437464
0.0044768606	0.76332882
0.0045984347	0.80432552
0.0047233103	0.84746865
0.004851577	0.89286715
0.0049833269	0.94063517
0.0051186547	0.99089232
0.0052576574	1.0437639
0.0054004349	1.099381
0.0055470897	1.1578811
0.0056977271	1.2194079
0.0058524552	1.2841118
0.0060113851	1.3521501
0.0061746309	1.4236874
0.0063423098	1.4988956
0.0065145423	1.5779545
0.0066914519	1.6610519
0.0068731657	1.7483838
0.0070598141	1.8401548
0.0072515312	1.9365785
0.0074484545	2.0378777
0.0076507255	2.1442844
0.0078584895	2.2560407
0.0080718955	2.3733984
0.0082910967	2.4966199
0.0085162506	2.6259781
0.0087475188	2.7617565
0.0089850674	2.90425
0.0092290668	3.0537647
0.0094796924	3.2106183
0.0097371239	3.37514
0.010001546	3.5476711
0.010273149	3.7285649
0.010552128	3.9181866
0.010838683	4.1169139
0.011133019	4.3251363
0.011435349	4.5432557
0.011745888	4.7716859
0.012064861	5.0108524
0.012392496	5.2611924
0.012729027	5.5231542
0.013074698	5.7971968
0.013429756	6.0837895
0.013794456	6.3834108
0.01416906	6.696548
0.014553836	7.0236957
0.014949062	7.3653553
0.01535502	7.7220326
0.015772003	8.0942373
0.016200309	8.4824804
0.016640246	8.887272
0.017092131	9.3091194
0.017556286	9.7485241
0.018033047	10.205978
0.018522754	10.681962
0.01902576	11.176937
0.019542426	11.691347
0.020073122	12.225608
0.02061823	12.780102
0.021178141	13.355177
0.021753256	13.951132
0.02234399	14.568215
0.022950766	15.206611
0.023574019	15.866435
0.024214198	16.547717
0.024871761	17.250396
0.025547182	17.9743
0.026240944	18.719137
0.026953545	19.484477
0.027685499	20.26973
0.028437329	21.074135
0.029209576	21.89673
0.030002795	22.736333
0.030817554	23.591513
0.031654439	24.460563
0.03251405	25.341467
0.033397005	26.231866
0.034303938	27.129018
0.035235499	28.029756
0.036192358	28.930446
0.037175202	29.82693
0.038184735	30.714474
0.039221684	31.587708
0.040286792	32.440555
0.041380825	33.266164
0.042504567	34.056826
0.043658825	34.803889
0.044844429	35.497658
0.046062229	36.127298
0.0473131	36.680713
0.04859794	37.144427
0.049917671	37.503444
0.05127324	37.7411
0.052665622	37.838901
0.054095815	0
0.055564847	0
0.057073772	0
0.058623673	0
0.060215664	0
0.061850887	0
0.063530516	0
0.065255758	0
0.06702785	0
0.068848066	0
0.070717711	0
0.072638129	0
0.074610698	0
0.076636834	0
0.078717992	0
0.080855666	0
0.083051391	0
0.085306744	0
0.087623343	0
0.090002852	0
0.092446979	0
0.094957479	0
0.097536155	0
0.10018486	0
0.10290549	0
0.1057	0
